132,Children of Heaven,https://www.imdb.com/title/tt0118849/,PG,1h 29min,Drama,Family,https://www.imdb.com/title/tt0118849/mediaviewer/rm3010202112,https://www.imdb.com/video/imdb/vi2901319193?playlistId=tt0118849,"After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair.",Majid Majidi,Majid Majidi,Mohammad Amir Naji | Amir Farrokh Hashemian | Bahare Seddiqi
133,Unforgiven,https://www.imdb.com/title/tt0105695/,R,2h 10min,Drama,Western,https://www.imdb.com/title/tt0105695/mediaviewer/rm3707832320,https://www.imdb.com/video/imdb/vi3445406489?playlistId=tt0105695,,David Webb Peoples,Clint Eastwood,Clint Eastwood | Gene Hackman | Morgan Freeman
134,Some Like It Hot,https://www.imdb.com/title/tt0053291/,Not Rated,2h 1min,Comedy,Music,https://www.imdb.com/title/tt0053291/mediaviewer/rm3169981440,https://www.imdb.com/video/imdb/vi2371683353?playlistId=tt0053291,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",Billy Wilder | I.A.L. Diamond | 2 more credits,Billy Wilder,Marilyn Monroe | Tony Curtis | Jack Lemmon
135,Ran,https://www.imdb.com/title/tt0089881/,R,2h 42min,Action,Drama,https://www.imdb.com/title/tt0089881/mediaviewer/rm3942202880,https://www.imdb.com/video/imdb/vi3567629593?playlistId=tt0089881,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",Akira Kurosawa | Hideo Oguni | 2 more credits,Akira Kurosawa,Tatsuya Nakadai | Akira Terao | Jinpachi Nezu
136,Howl's Moving Castle,https://www.imdb.com/title/tt0347149/,PG,1h 59min,Animation,Adventure,https://www.imdb.com/title/tt0347149/mediaviewer/rm2848505089,https://www.imdb.com/video/imdb/vi3351821849?playlistId=tt0347149,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",Hayao Miyazaki | Diana Wynne Jones,Hayao Miyazaki,Chieko Baishô | Takuya Kimura | Tatsuya Gashûin
137,The Great Escape,https://www.imdb.com/title/tt0057115/,Not Rated,2h 52min,Adventure,Drama,https://www.imdb.com/title/tt0057115/mediaviewer/rm4173733632,https://www.imdb.com/video/imdb/vi1130535193?playlistId=tt0057115,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,Paul Brickhill | James Clavell | 1 more credit,John Sturges,Steve McQueen | James Garner | Richard Attenborough
138,A Beautiful Mind,https://www.imdb.com/title/tt0268978/,PG-13,2h 15min,Biography,Drama,https://www.imdb.com/title/tt0268978/mediaviewer/rm3910404352,https://www.imdb.com/video/imdb/vi1801239321?playlistId=tt0268978,,Akiva Goldsman | Sylvia Nasar,Ron Howard,Russell Crowe | Ed Harris | Jennifer Connelly
139,All About Eve,https://www.imdb.com/title/tt0042192/,Passed,2h 18min,Drama,27 October 1950 (USA),https://www.imdb.com/title/tt0042192/mediaviewer/rm3316236544,https://www.imdb.com/video/imdb/vi2863989017?playlistId=tt0042192,A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,Joseph L. Mankiewicz,Joseph L. Mankiewicz,Bette Davis | Anne Baxter | George Sanders
140,Casino,https://www.imdb.com/title/tt0112641/,R,2h 58min,Crime,Drama,https://www.imdb.com/title/tt0112641/mediaviewer/rm675321601,https://www.imdb.com/video/imdb/vi1035796761?playlistId=tt0112641,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite.",Nicholas Pileggi | Nicholas Pileggi | 1 more credit,Martin Scorsese,Robert De Niro | Sharon Stone | Joe Pesci
141,Pan's Labyrinth,https://www.imdb.com/title/tt0457430/,R,1h 58min,Drama,Fantasy,https://www.imdb.com/title/tt0457430/mediaviewer/rm223187456,https://www.imdb.com/video/imdb/vi1876343321?playlistId=tt0457430,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",Guillermo del Toro,Guillermo del Toro,Ivana Baquero | Ariadna Gil | Sergi López
142,The Wolf of Wall Street,https://www.imdb.com/title/tt0993846/,R,3h,Biography,Crime,https://www.imdb.com/title/tt0993846/mediaviewer/rm2842940160,https://www.imdb.com/video/imdb/vi2312218649?playlistId=tt0993846,,Terence Winter | Jordan Belfort,Martin Scorsese,Leonardo DiCaprio | Jonah Hill | Margot Robbie
143,The Secret in Their Eyes,https://www.imdb.com/title/tt1305806/,R,2h 9min,Drama,Mystery,https://www.imdb.com/title/tt1305806/mediaviewer/rm2156706817,https://www.imdb.com/video/imdb/vi100645401?playlistId=tt1305806,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,Eduardo Sacheri | Juan José Campanella | 1 more credit,Juan José Campanella,Ricardo Darín | Soledad Villamil | Pablo Rago
144,My Neighbor Totoro,https://www.imdb.com/title/tt0096283/,G,1h 26min,Animation,Family,https://www.imdb.com/title/tt0096283/mediaviewer/rm4095130625,https://www.imdb.com/video/imdb/vi896575001?playlistId=tt0096283,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",Hayao Miyazaki,Hayao Miyazaki,Hitoshi Takagi | Noriko Hidaka | Chika Sakamoto
145,"Lock, Stock and Two Smoking Barrels",https://www.imdb.com/title/tt0120735/,R,1h 47min,Action,Comedy,https://www.imdb.com/title/tt0120735/mediaviewer/rm1138956032,https://www.imdb.com/video/imdb/vi2274558233?playlistId=tt0120735,"A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.",Guy Ritchie,Guy Ritchie,Jason Flemyng | Dexter Fletcher | Nick Moran
146,Raging Bull,https://www.imdb.com/title/tt0081398/,R,2h 9min,Biography,Drama,https://www.imdb.com/title/tt0081398/mediaviewer/rm3879544320,https://www.imdb.com/video/imdb/vi3633616921?playlistId=tt0081398,,Jake LaMotta | Joseph Carter | 3 more credits,Martin Scorsese,Robert De Niro | Cathy Moriarty | Joe Pesci
147,There Will Be Blood,https://www.imdb.com/title/tt0469494/,R,2h 38min,Drama,25 January 2008 (USA),https://www.imdb.com/title/tt0469494/mediaviewer/rm883920896,https://www.imdb.com/video/imdb/vi1341980953?playlistId=tt0469494,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",Paul Thomas Anderson | Upton Sinclair,Paul Thomas Anderson,Daniel Day-Lewis | Paul Dano | Ciarán Hinds
148,The Treasure of the Sierra Madre,https://www.imdb.com/title/tt0040897/,Passed,2h 6min,Adventure,Drama,https://www.imdb.com/title/tt0040897/mediaviewer/rm2805550592,https://www.imdb.com/video/imdb/vi567346201?playlistId=tt0040897,Two Americans searching for work in Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,John Huston | B. Traven,John Huston,Humphrey Bogart | Walter Huston | Tim Holt
149,Judgment at Nuremberg,https://www.imdb.com/title/tt0055031/,Approved,2h 59min,Drama,War,https://www.imdb.com/title/tt0055031/mediaviewer/rm3375268864,https://www.imdb.com/video/imdb/vi296224025?playlistId=tt0055031,"In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.",Abby Mann | Abby Mann,Stanley Kramer,Spencer Tracy | Burt Lancaster | Richard Widmark
150,Babam ve Oglum,https://www.imdb.com/title/tt0476735/,1h 52min,Drama,Family,18 November 2005 (Turkey),,,The family of a left-wing journalist is torn apart after the military coup of Turkey in 1980.,Çagan Irmak,Çagan Irmak,Çetin Tekindor | Fikret Kuskan | Hümeyra
151,"Three Billboards Outside Ebbing, Missouri",https://www.imdb.com/title/tt5027774/,R,1h 55min,Comedy,Crime,https://www.imdb.com/title/tt5027774/mediaviewer/rm3800849152,https://www.imdb.com/video/imdb/vi3585980441?playlistId=tt5027774,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,Martin McDonagh,Martin McDonagh,Frances McDormand | Woody Harrelson | Sam Rockwell
152,Dial M for Murder,https://www.imdb.com/title/tt0046912/,PG,1h 45min,Crime,Thriller,https://www.imdb.com/title/tt0046912/mediaviewer/rm802307584,https://www.imdb.com/video/imdb/vi3634430233?playlistId=tt0046912,A tennis player tries to arrange his wife's murder after learning of her affair.,Frederick Knott | Frederick Knott,Alfred Hitchcock,Ray Milland | Grace Kelly | Robert Cummings
153,The Gold Rush,https://www.imdb.com/title/tt0015864/,Passed,1h 35min,Adventure,Comedy,https://www.imdb.com/title/tt0015864/mediaviewer/rm3169271296,https://www.imdb.com/video/imdb/vi70820889?playlistId=tt0015864,A prospector goes to the Klondike in search of gold and finds it and more.,Charles Chaplin,Charles Chaplin,Charles Chaplin | Mack Swain | Tom Murray
154,Chinatown,https://www.imdb.com/title/tt0071315/,R,2h 10min,Drama,Mystery,https://www.imdb.com/title/tt0071315/mediaviewer/rm880430336,https://www.imdb.com/video/imdb/vi1220411673?playlistId=tt0071315,"A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.",Robert Towne,Roman Polanski,Jack Nicholson | Faye Dunaway | John Huston
155,V for Vendetta,https://www.imdb.com/title/tt0434409/,R,2h 12min,Action,Drama,https://www.imdb.com/title/tt0434409/mediaviewer/rm1691979008,https://www.imdb.com/video/imdb/vi4276093209?playlistId=tt0434409,"In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow it with the help of a young woman.",Lilly Wachowski | Lana Wachowski | 1 more credit,James McTeigue,Hugo Weaving | Natalie Portman | Rupert Graves
156,No Country for Old Men,https://www.imdb.com/title/tt0477348/,R,2h 2min,Crime,Drama,https://www.imdb.com/title/tt0477348/mediaviewer/rm1263244032,https://www.imdb.com/video/imdb/vi145883417?playlistId=tt0477348,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,Joel Coen | Ethan Coen | 1 more credit,Ethan Coen,Tommy Lee Jones | Javier Bardem | Josh Brolin
157,The Seventh Seal,https://www.imdb.com/title/tt0050976/,Not Rated,1h 36min,Drama,Fantasy,,,"A man seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",Ingmar Bergman | Ingmar Bergman,Ingmar Bergman,Max von Sydow | Gunnar Björnstrand | Bengt Ekerot
158,Shutter Island,https://www.imdb.com/title/tt1130884/,R,2h 18min,Mystery,Thriller,https://www.imdb.com/title/tt1130884/mediaviewer/rm1814907136,https://www.imdb.com/video/imdb/vi4064281?playlistId=tt1130884,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.",Laeta Kalogridis | Dennis Lehane,Martin Scorsese,Leonardo DiCaprio | Emily Mortimer | Mark Ruffalo
159,Inside Out,https://www.imdb.com/title/tt2096673/,PG,1h 35min,Animation,Adventure,https://www.imdb.com/title/tt2096673/mediaviewer/rm3662344960,https://www.imdb.com/video/imdb/vi203730969?playlistId=tt2096673,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",Pete Docter | Ronnie Del Carmen | 7 more credits,Pete Docter,Amy Poehler | Bill Hader | Lewis Black
160,Warrior,https://www.imdb.com/title/tt1291584/,PG-13,2h 20min,Action,Drama,https://www.imdb.com/title/tt1291584/mediaviewer/rm3695229952,https://www.imdb.com/video/imdb/vi339320089?playlistId=tt1291584,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",Gavin O'Connor | Anthony Tambakis | 3 more credits,Gavin O'Connor,Tom Hardy | Nick Nolte | Joel Edgerton
161,The Elephant Man,https://www.imdb.com/title/tt0080678/,PG,2h 4min,Biography,Drama,https://www.imdb.com/title/tt0080678/mediaviewer/rm3791656960,https://www.imdb.com/video/imdb/vi1763229209?playlistId=tt0080678,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",Christopher De Vore | Eric Bergren | 3 more credits,David Lynch,Anthony Hopkins | John Hurt | Anne Bancroft
162,Trainspotting,https://www.imdb.com/title/tt0117951/,R,1h 33min,Drama,9 August 1996 (USA),https://www.imdb.com/title/tt0117951/mediaviewer/rm2834437120,https://www.imdb.com/video/imdb/vi2148899865?playlistId=tt0117951,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",Irvine Welsh | John Hodge,Danny Boyle,Ewan McGregor | Ewen Bremner | Jonny Lee Miller
163,The Sixth Sense,https://www.imdb.com/title/tt0167404/,PG-13,1h 47min,Drama,Mystery,https://www.imdb.com/title/tt0167404/mediaviewer/rm2099059456,https://www.imdb.com/video/imdb/vi1906613529?playlistId=tt0167404,A boy who communicates with spirits seeks the help of a disheartened child psychologist.,M. Night Shyamalan,M. Night Shyamalan,Bruce Willis | Haley Joel Osment | Toni Collette
164,The Thing,https://www.imdb.com/title/tt0084787/,R,1h 49min,Horror,Mystery,https://www.imdb.com/title/tt0084787/mediaviewer/rm3443145728,https://www.imdb.com/video/imdb/vi1739308825?playlistId=tt0084787,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,Bill Lancaster | John W. Campbell Jr.,John Carpenter,Kurt Russell | Wilford Brimley | Keith David
165,Jurassic Park,https://www.imdb.com/title/tt0107290/,PG-13,2h 7min,Action,Adventure,https://www.imdb.com/title/tt0107290/mediaviewer/rm3913805824,https://www.imdb.com/video/imdb/vi177055257?playlistId=tt0107290,A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,Michael Crichton | Michael Crichton | 1 more credit,Steven Spielberg,Sam Neill | Laura Dern | Jeff Goldblum
166,Gone with the Wind,https://www.imdb.com/title/tt0031381/,Passed,3h 58min,Drama,History,https://www.imdb.com/title/tt0031381/mediaviewer/rm3798944768,https://www.imdb.com/video/imdb/vi581873433?playlistId=tt0031381,A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.,Margaret Mitchell | Sidney Howard,Victor Fleming,Clark Gable | Vivien Leigh | Thomas Mitchell
167,Wild Strawberries,https://www.imdb.com/title/tt0050986/,Not Rated,1h 31min,Drama,Romance,,,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",Ingmar Bergman,Ingmar Bergman,Victor Sjöström | Bibi Andersson | Ingrid Thulin
168,Blade Runner,https://www.imdb.com/title/tt0083658/,R,1h 57min,Action,Sci-Fi,https://www.imdb.com/title/tt0083658/mediaviewer/rm3676975360,https://www.imdb.com/video/imdb/vi531759385?playlistId=tt0083658,"A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.",Hampton Fancher | David Webb Peoples | 1 more credit,Ridley Scott,Harrison Ford | Rutger Hauer | Sean Young
169,Room,https://www.imdb.com/title/tt3170832/,R,1h 58min,Drama,Thriller,https://www.imdb.com/title/tt3170832/mediaviewer/rm639690752,https://www.imdb.com/video/imdb/vi321566745?playlistId=tt3170832,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",Emma Donoghue | Emma Donoghue,Lenny Abrahamson,Brie Larson | Jacob Tremblay | Sean Bridgers
170,Finding Nemo,https://www.imdb.com/title/tt0266543/,G,1h 40min,Animation,Adventure,https://www.imdb.com/title/tt0266543/mediaviewer/rm3313243136,https://www.imdb.com/video/imdb/vi2687214105?playlistId=tt0266543,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",Andrew Stanton | Andrew Stanton | 2 more credits,Andrew Stanton,Albert Brooks | Ellen DeGeneres | Alexander Gould
171,The Bridge on the River Kwai,https://www.imdb.com/title/tt0050212/,PG,2h 41min,Adventure,Drama,https://www.imdb.com/title/tt0050212/mediaviewer/rm2304724224,https://www.imdb.com/video/imdb/vi1900740633?playlistId=tt0050212,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors, not knowing that the allied forces are planning to destroy it.",Pierre Boulle | Carl Foreman | 1 more credit,David Lean,William Holden | Alec Guinness | Jack Hawkins
172,The Truman Show,https://www.imdb.com/title/tt0120382/,PG,1h 43min,Comedy,Drama,https://www.imdb.com/title/tt0120382/mediaviewer/rm1927354112,https://www.imdb.com/video/imdb/vi1878327577?playlistId=tt0120382,An insurance salesman discovers his whole life is actually a reality TV show.,Andrew Niccol,Peter Weir,Jim Carrey | Ed Harris | Laura Linney
173,Stalker,https://www.imdb.com/title/tt0079944/,Not Rated,2h 42min,Drama,Sci-Fi,https://www.imdb.com/title/tt0079944/mediaviewer/rm3158649600,https://www.imdb.com/video/imdb/vi370851353?playlistId=tt0079944,A guide leads two men through an area known as the Zone to find a room that grants wishes.,Arkadiy Strugatskiy | Boris Strugatskiy | 2 more credits,Andrei Tarkovsky,Alisa Freyndlikh | Aleksandr Kaydanovskiy | Anatoliy Solonitsyn
174,Kill Bill: Vol. 1,https://www.imdb.com/title/tt0266697/,R,1h 51min,Action,Crime,https://www.imdb.com/title/tt0266697/mediaviewer/rm2033140224,https://www.imdb.com/video/imdb/vi3102711321?playlistId=tt0266697,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",Quentin Tarantino | Quentin Tarantino | 1 more credit,Quentin Tarantino,Uma Thurman | David Carradine | Daryl Hannah
175,Fargo,https://www.imdb.com/title/tt0116282/,R,1h 38min,Crime,Drama,https://www.imdb.com/title/tt0116282/mediaviewer/rm3153550848,https://www.imdb.com/video/imdb/vi2228618777?playlistId=tt0116282,Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,Ethan Coen | Joel Coen,Joel Coen,William H. Macy | Frances McDormand | Steve Buscemi
176,The Third Man,https://www.imdb.com/title/tt0041959/,Approved,1h 33min,Film-Noir,Mystery,https://www.imdb.com/title/tt0041959/mediaviewer/rm3807140864,https://www.imdb.com/video/imdb/vi992655385?playlistId=tt0041959,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",Graham Greene | Graham Greene,Carol Reed,Orson Welles | Joseph Cotten | Alida Valli
177,On the Waterfront,https://www.imdb.com/title/tt0047296/,Approved,1h 48min,Crime,Drama,https://www.imdb.com/title/tt0047296/mediaviewer/rm767108608,https://www.imdb.com/video/imdb/vi1817421337?playlistId=tt0047296,An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.,Budd Schulberg | Budd Schulberg | 1 more credit,Elia Kazan,Marlon Brando | Karl Malden | Lee J. Cobb
178,Gran Torino,https://www.imdb.com/title/tt1205489/,R,1h 56min,Drama,9 January 2009 (USA),https://www.imdb.com/title/tt1205489/mediaviewer/rm3054015488,https://www.imdb.com/video/imdb/vi517604121?playlistId=tt1205489,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",Nick Schenk | Dave Johannson | 1 more credit,Clint Eastwood,Clint Eastwood | Bee Vang | Christopher Carley
179,Tokyo Story,https://www.imdb.com/title/tt0046438/,Not Rated,2h 16min,Drama,13 March 1972 (USA),https://www.imdb.com/title/tt0046438/mediaviewer/rm1889291264,https://www.imdb.com/video/imdb/vi2320022553?playlistId=tt0046438,"An old couple visit their children and grandchildren in the city, but receive little attention.",Kôgo Noda | Yasujirô Ozu,Yasujirô Ozu,Chishû Ryû | Chieko Higashiyama | Sô Yamamura
180,Memories of Murder,https://www.imdb.com/title/tt0353969/,Not Rated,2h 12min,Action,Crime,https://www.imdb.com/title/tt0353969/mediaviewer/rm1281727233,https://www.imdb.com/video/imdb/vi1302834713?playlistId=tt0353969,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",Bong Joon Ho | Kwang-rim Kim | 1 more credit,Bong Joon Ho,Kang-ho Song | Sang-kyung Kim | Roe-ha Kim
181,The Deer Hunter,https://www.imdb.com/title/tt0077416/,R,3h 3min,Drama,War,https://www.imdb.com/title/tt0077416/mediaviewer/rm898259200,https://www.imdb.com/video/imdb/vi3045785881?playlistId=tt0077416,An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,Michael Cimino | Deric Washburn | 3 more credits,Michael Cimino,Robert De Niro | Christopher Walken | John Cazale
182,Wild Tales,https://www.imdb.com/title/tt3011894/,R,2h 2min,Comedy,Drama,https://www.imdb.com/title/tt3011894/mediaviewer/rm3577014016,https://www.imdb.com/video/imdb/vi3112877081?playlistId=tt3011894,Six short stories that explore the extremities of human behavior involving people in distress.,Germán Servidio | Damián Szifron,Damián Szifron,Darío Grandinetti | María Marull | Mónica Villa
183,Klaus,https://www.imdb.com/title/tt4729430/,PG,1h 36min,Animation,Adventure,https://www.imdb.com/title/tt4729430/mediaviewer/rm1843825409,https://www.imdb.com/video/imdb/vi3213606681?playlistId=tt4729430,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.",Sergio Pablos | Sergio Pablos | 2 more credits,Sergio Pablos,Jason Schwartzman | J.K. Simmons | Rashida Jones
184,Andhadhun,https://www.imdb.com/title/tt8108198/,Not Rated,2h 19min,Crime,Thriller,https://www.imdb.com/title/tt8108198/mediaviewer/rm1843230976,https://www.imdb.com/video/imdb/vi3468409369?playlistId=tt8108198,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",Arijit Biswas | Yogesh Chandekar | 4 more credits,Sriram Raghavan,Ayushmann Khurrana | Tabu | Radhika Apte
185,The Bandit,https://www.imdb.com/title/tt0116231/,TV-MA,2h 8min,Crime,Drama,,,"Baran the Bandit, released from prison after 35 years, searches for vengeance and his lover.",Yavuz Turgul,Yavuz Turgul,Sener Sen | Ugur Yücel | Sermin Hürmeriç
186,In the Name of the Father,https://www.imdb.com/title/tt0107207/,R,2h 13min,Biography,Drama,,,A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,Gerry Conlon | Terry George | 1 more credit,Jim Sheridan,Daniel Day-Lewis | Pete Postlethwaite | Alison Crosbie
187,Mary and Max,https://www.imdb.com/title/tt0978762/,Not Rated,1h 32min,Animation,Comedy,https://www.imdb.com/title/tt0978762/mediaviewer/rm1527398144,https://www.imdb.com/video/imdb/vi784205081?playlistId=tt0978762,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",Adam Elliot,Adam Elliot,Toni Collette | Philip Seymour Hoffman | Eric Bana
188,The Big Lebowski,https://www.imdb.com/title/tt0118715/,R,1h 57min,Comedy,Crime,https://www.imdb.com/title/tt0118715/mediaviewer/rm318364928,https://www.imdb.com/video/imdb/vi4018733337?playlistId=tt0118715,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",Ethan Coen | Joel Coen,Joel Coen,Jeff Bridges | John Goodman | Julianne Moore
189,Gone Girl,https://www.imdb.com/title/tt2267998/,R,2h 29min,Drama,Mystery,https://www.imdb.com/title/tt2267998/mediaviewer/rm2766521344,https://www.imdb.com/video/imdb/vi1298770969?playlistId=tt2267998,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",Gillian Flynn | Gillian Flynn,David Fincher,Ben Affleck | Rosamund Pike | Neil Patrick Harris
190,Hacksaw Ridge,https://www.imdb.com/title/tt2119532/,R,2h 19min,Biography,Drama,https://www.imdb.com/title/tt2119532/mediaviewer/rm2660241152,https://www.imdb.com/video/imdb/vi2608248601?playlistId=tt2119532,,Robert Schenkkan | Andrew Knight,Mel Gibson,Andrew Garfield | Sam Worthington | Luke Bracey
191,The Grand Budapest Hotel,https://www.imdb.com/title/tt2278388/,R,1h 39min,Adventure,Comedy,https://www.imdb.com/title/tt2278388/mediaviewer/rm1834474496,https://www.imdb.com/video/imdb/vi1157933593?playlistId=tt2278388,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",Stefan Zweig | Wes Anderson | 2 more credits,Wes Anderson,Ralph Fiennes | F. Murray Abraham | Mathieu Amalric
192,To Be or Not to Be,https://www.imdb.com/title/tt0035446/,Passed,1h 39min,Comedy,War,,,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",Melchior Lengyel | Edwin Justus Mayer,Ernst Lubitsch,Carole Lombard | Jack Benny | Robert Stack
193,Before Sunrise,https://www.imdb.com/title/tt0112471/,R,1h 41min,Drama,Romance,https://www.imdb.com/title/tt0112471/mediaviewer/rm318177792,https://www.imdb.com/video/imdb/vi2797142297?playlistId=tt0112471,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",Richard Linklater | Kim Krizan,Richard Linklater,Ethan Hawke | Julie Delpy | Andrea Eckert
194,Persona,https://www.imdb.com/title/tt0060827/,Not Rated,1h 23min,Drama,Thriller,https://www.imdb.com/title/tt0060827/mediaviewer/rm794438656,https://www.imdb.com/video/imdb/vi1884797977?playlistId=tt0060827,A nurse is put in charge of a mute actress and finds that their personae are melding together.,Ingmar Bergman,Ingmar Bergman,Bibi Andersson | Liv Ullmann | Margaretha Krook
195,Catch Me If You Can,https://www.imdb.com/title/tt0264464/,PG-13,2h 21min,Biography,Crime,https://www.imdb.com/title/tt0264464/mediaviewer/rm3911489536,https://www.imdb.com/video/imdb/vi1220346137?playlistId=tt0264464,,Jeff Nathanson | Frank Abagnale Jr. | 1 more credit,Steven Spielberg,Leonardo DiCaprio | Tom Hanks | Christopher Walken
196,Ford v Ferrari,https://www.imdb.com/title/tt1950186/,PG-13,2h 32min,Action,Biography,https://www.imdb.com/title/tt1950186/mediaviewer/rm3937571841,https://www.imdb.com/video/imdb/vi1737539353?playlistId=tt1950186,,Jez Butterworth | John-Henry Butterworth | 1 more credit,James Mangold,Matt Damon | Christian Bale | Jon Bernthal
197,The General,https://www.imdb.com/title/tt0017925/,Passed,1h 7min,Action,Adventure,https://www.imdb.com/title/tt0017925/mediaviewer/rm2687262464,https://www.imdb.com/video/imdb/vi534623769?playlistId=tt0017925,"When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.",Buster Keaton | Clyde Bruckman | 2 more credits,Clyde Bruckman,Buster Keaton | Marion Mack | Glen Cavender
198,How to Train Your Dragon,https://www.imdb.com/title/tt0892769/,PG,1h 38min,Animation,Action,https://www.imdb.com/title/tt0892769/mediaviewer/rm2210040832,https://www.imdb.com/video/imdb/vi1158218777?playlistId=tt0892769,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",William Davies | Dean DeBlois | 3 more credits,Dean DeBlois,Jay Baruchel | Gerard Butler | Christopher Mintz-Plasse
199,Prisoners,https://www.imdb.com/title/tt1392214/,R,2h 33min,Crime,Drama,https://www.imdb.com/title/tt1392214/mediaviewer/rm1033886464,https://www.imdb.com/video/imdb/vi3294275865?playlistId=tt1392214,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.",Aaron Guzikowski,Denis Villeneuve,Hugh Jackman | Jake Gyllenhaal | Viola Davis
